HEATID,TAP_first,STARTTIME_first,DURATION_SEC,MW_mean,TEMP_mean,TEMP_p95,VALO2_mean,VALO2_p95,O2_AMOUNT_sum,GAS_AMOUNT_sum,O2_FLOW_mean,GAS_FLOW_mean
6F2036,11,2016-03-25 06:57:00,117240.0,3.4326923076923075,1644.2,1664.6,851.2,1235.2,547355.0,102517.0,1902.2222222222222,589.5296296296297
6F2037,11,2016-03-25 07:45:00,131940.0,5.2,1619.0,1639.7,466.0,885.4,481495.0,111789.0,2426.7622641509433,781.0603773584905
6F2038,11,2016-03-25 08:32:00,120120.0,3.6538461538461537,1615.0,1638.0,848.0,1019.0,548290.0,108629.0,1252.6117216117216,588.3663003663004
6F2039,17,2016-03-25 09:43:00,113580.0,4.425,1642.0,1644.7,1109.5,1188.25,428444.0,85348.0,1290.7531380753137,609.2719665271967
6F2040,14,2016-03-25 10:25:00,118920.0,4.159090909090909,1624.0,1641.6,1054.6,1222.0,501035.0,92891.0,1201.05078125,557.25390625
6F2041,14,2016-03-25 11:21:00,112260.0,3.298076923076923,1627.5,1643.1,1019.25,1081.55,576053.0,144045.0,1525.6,721.3868852459017
6F2042,11,2016-03-25 11:52:00,117720.0,4.215909090909091,1633.3333333333333,1650.75,2509.6666666666665,7823.75,495480.0,93208.0,1300.8178294573643,591.6782945736434
6F2043,15,2016-03-25 12:39:00,132780.0,4.197916666666667,1633.6666666666667,1650.2,741.6666666666666,1260.8999999999999,536389.0,121857.0,2615.682310469314,777.7003610108303
6F2044,11,2016-03-25 13:41:00,137460.0,4.6022727272727275,1637.6666666666667,1646.8,295.0,770.0999999999999,481959.0,116055.0,1922.0514705882354,747.9558823529412
6F2045,14,2016-03-25 15:03:00,129780.0,4.5227272727272725,1648.0,1671.2,3661.6666666666665,9097.699999999999,521198.0,145463.0,2191.6862068965515,836.8758620689655
6F2046,11,2016-03-25 15:35:00,128640.0,4.166666666666667,1625.6,1664.6,2698.8,8208.599999999999,596568.0,115155.0,1208.4751773049645,564.8475177304964
6F2047,11,2016-03-25 16:30:00,135180.0,4.511363636363637,1627.5,1630.0,634.5,877.0,476724.0,116905.0,2002.7388059701493,765.2089552238806
6F2048,11,2016-03-25 17:22:00,136320.0,4.7272727272727275,1643.0,1657.0,247.0,666.9,461123.0,112172.0,1901.0961538461538,737.0192307692307
6F2049,11,2016-03-25 18:16:00,124320.0,4.443181818181818,1646.0,1646.0,394.5,749.55,454852.0,90897.0,1325.8024193548388,619.2782258064516
6F2050,11,2016-03-25 19:03:00,130260.0,4.291666666666667,1629.25,1651.25,237.0,805.7999999999997,520853.0,117832.0,1489.5,661.5296296296297
6F2051,11,2016-03-25 19:58:00,137580.0,3.3916666666666666,1640.125,1674.0,550.125,1273.0,564534.0,132493.0,2466.404181184669,777.5087108013937
6F2052,17,2016-03-25 20:57:00,124860.0,2.9765625,1668.0,1677.6,706.6666666666666,1124.0,529599.0,155895.0,2889.419014084507,988.806338028169
6F2053,11,2016-03-25 21:50:00,131460.0,3.109375,1629.2,1643.8,378.0,954.0,452602.0,106859.0,2532.05,773.6307692307693
6F2054,15,2016-03-25 23:10:00,132120.0,3.45,1624.4,1640.0,503.4,890.0,466646.0,105335.0,2480.568093385214,754.6692607003891
6F2055,11,2016-03-25 23:25:00,131580.0,3.8173076923076925,1615.3333333333333,1619.0,594.0,891.0,466154.0,104891.0,2514.7115384615386,745.7653846153846
6F2056,11,2016-03-26 00:15:00,132780.0,3.25,1629.8333333333333,1649.0,634.1666666666666,1042.5,459931.0,108447.0,2551.4864864864867,785.4555984555984
6F2057,17,2016-03-26 01:05:00,138780.0,3.558333333333333,1623.857142857143,1649.1,1782.857142857143,7269.299999999994,512360.0,119003.0,2402.992565055762,750.1784386617101
6F2059,16,2016-03-26 03:19:00,122580.0,2.9375,1628.5,1656.85,491.0,932.9,422682.0,117920.0,2708.7290836653387,919.8685258964143
6F2060,11,2016-03-26 03:31:00,127920.0,3.225,1628.5,1653.4,462.25,966.8499999999999,464273.0,115808.0,2658.5725190839694,820.0419847328244
6F2061,11,2016-03-26 05:13:00,142920.0,2.7302631578947367,1648.0,1661.2,658.3333333333334,1047.9,605605.0,160353.0,2488.8214285714284,855.2662337662338
6F2062,12,2016-03-26 06:37:00,115260.0,2.84375,1631.5,1653.0,546.1666666666666,1009.75,524682.0,176919.0,2754.1371237458193,1057.9598662207359
6F2063,11,2016-03-26 07:08:00,126720.0,3.9166666666666665,1612.8,1638.4,385.4,767.4,460499.0,112478.0,2615.556420233463,810.9610894941634
6F2064,11,2016-03-26 08:08:00,121320.0,4.238636363636363,1614.6,1636.0,690.0,1072.3999999999999,509160.0,104692.0,2327.996153846154,667.9923076923077
6F2065,11,2016-03-26 08:59:00,115920.0,3.2767857142857144,1614.0,1642.0,742.0,1117.6999999999998,579043.0,144177.0,2019.2730375426622,750.1399317406143
6F2066,11,2016-03-26 09:54:00,131580.0,4.041666666666667,1613.25,1631.75,2723.5,8633.399999999996,525007.0,110681.0,2579.749077490775,694.7232472324723
6F2067,11,2016-03-26 11:02:00,120180.0,4.045454545454546,1631.8,1653.2,721.6,1071.0,647896.0,199979.0,2574.396226415094,1044.801886792453
6F2068,11,2016-03-26 11:44:00,133260.0,3.730769230769231,1615.3333333333333,1633.1,575.6666666666666,967.1,488936.0,117809.0,2090.801498127341,728.5805243445693
6F2069,14,2016-03-26 12:53:00,127920.0,3.517857142857143,1616.5714285714287,1635.7,3193.8571428571427,9999.0,582339.0,112451.0,2258.4113475177305,612.2234042553191
6F2070,11,2016-03-26 13:27:00,114060.0,3.544642857142857,1613.142857142857,1630.3,142.28571428571428,697.1999999999994,595917.0,137544.0,2275.785714285714,737.0034013605442
6F2071,15,2016-03-26 14:23:00,129780.0,4.135416666666667,1615.75,1630.5,222.0,754.7999999999997,487495.0,106642.0,2154.4222222222224,657.5296296296297
6F2072,15,2016-03-26 16:11:00,133980.0,4.431818181818182,1622.75,1633.05,223.75,760.7499999999997,513021.0,122782.0,2784.376865671642,788.3059701492538
6F2073,14,2016-03-26 17:01:00,136920.0,3.9423076923076925,1627.0,1660.8,178.4,711.7999999999998,540199.0,132688.0,1875.7586206896551,742.7310344827587
6F2074,11,2016-03-26 17:35:00,129720.0,4.09375,1615.0,1629.9,2737.75,8641.949999999997,537801.0,131629.0,2685.5878136200718,788.9354838709677
6F2075,13,2016-03-26 18:48:00,130320.0,4.329545454545454,1630.75,1646.5,5240.25,9999.0,557981.0,150327.0,2569.532423208191,861.9249146757679
6F2077,17,2016-03-26 20:37:00,129060.0,4.260416666666667,1632.5,1652.25,456.0,948.0,468453.0,113081.0,1624.5736434108528,757.1976744186046
6F2078,17,2016-03-26 21:08:00,130920.0,4.083333333333333,1642.5,1653.75,922.0,980.5,469150.0,98196.0,1407.332,662.148
6F2079,11,2016-03-26 21:57:00,128520.0,4.3522727272727275,1655.5,1655.95,488.5,928.15,478726.0,122749.0,1734.2703703703703,820.1555555555556
6F2080,11,2016-03-26 23:10:00,128520.0,4.9625,1625.6666666666667,1630.0,538.6666666666666,862.4,464384.0,102265.0,1497.6587301587301,695.0912698412699
6F2081,17,2016-03-26 23:59:00,132060.0,4.465909090909091,1628.6666666666667,1640.0,224.66666666666666,606.5999999999999,477123.0,113103.0,1673.7604562737642,777.8517110266159
6F2082,17,2016-03-27 00:50:00,133920.0,4.625,1618.5,1629.7,4999.5,9999.0,581905.0,123290.0,1407.2837370242214,651.6747404844291
6F2083,13,2016-03-27 01:23:00,135600.0,5.0375,1633.0,1641.0,283.6666666666667,765.8999999999999,483892.0,118390.0,1968.1470588235295,774.0147058823529
6F2084,11,2016-03-27 02:12:00,126060.0,4.197916666666667,1614.5,1638.75,7738.5,9999.0,564779.0,137645.0,1653.8344370860927,689.8211920529801
6F2085,14,2016-03-27 03:30:00,136320.0,4.613636363636363,1640.3333333333333,1649.7,3625.0,9086.699999999999,458624.0,114870.0,1956.8467432950192,773.4559386973181
6F2086,11,2016-03-27 04:00:00,127980.0,4.625,1636.0,1670.3,640.0,1018.4,430913.0,103719.0,1935.3147410358565,759.4940239043825
6F2087,14,2016-03-27 05:05:00,130320.0,3.9326923076923075,1628.5,1645.15,437.0,830.3,428181.0,102804.0,1894.1529411764707,736.1647058823529
6F2088,11,2016-03-27 05:36:00,129120.0,4.15625,1645.0,1645.0,841.0,841.0,439866.0,105746.0,2016.1875,787.203125
6F2089,14,2016-03-27 06:47:00,117720.0,4.6125,1645.2857142857142,1659.0,840.1428571428571,993.5999999999999,595190.0,113198.0,1263.0460992907801,583.5567375886525
6F2090,11,2016-03-27 07:21:00,129720.0,3.96875,1637.4,1641.8,6383.6,9999.0,442378.0,109937.0,2126.9055118110236,830.7165354330708
6F2091,16,2016-03-27 08:28:00,115320.0,2.9765625,1625.4,1657.0,627.2,821.0,532835.0,130148.0,2954.805860805861,863.3846153846154
6F2092,11,2016-03-27 09:03:00,114240.0,4.5375,1664.8,1698.0,2206.1,9999.0,497931.0,93011.0,2112.5234375,621.05078125
6F2093,17,2016-03-27 10:26:00,115320.0,2.764705882352941,1616.1818181818182,1658.0,5625.090909090909,9999.0,565378.0,102986.0,2060.7859778597785,582.0959409594096
6F2094,11,2016-03-27 10:42:00,117120.0,3.0,1622.3,1665.75,3457.9,9999.0,774304.0,222557.0,3597.8328530259364,919.3688760806916
6F2095,11,2016-03-27 11:48:00,115980.0,3.3482142857142856,1639.5,1663.0,644.8333333333334,951.25,528883.0,89226.0,1319.7148288973383,493.3726235741445
6F2096,12,2016-03-27 12:37:00,111660.0,3.7291666666666665,1643.6666666666667,1647.5,612.0,962.8,453854.0,78815.0,2157.7436974789916,583.9873949579832
6F2097,17,2016-03-27 13:27:00,127380.0,3.225,1629.857142857143,1653.5,856.1428571428571,1055.1999999999998,615176.0,114013.0,1790.2164948453608,587.7972508591065
6F2098,15,2016-03-27 14:58:00,129120.0,3.0588235294117645,1615.75,1631.0,739.75,881.0,560259.0,129986.0,3538.263537906137,840.9963898916967
6F2099,17,2016-03-27 15:26:00,124860.0,3.517857142857143,1631.0,1650.5,826.7142857142857,881.0,496970.0,144286.0,2275.7463235294117,1017.2573529411765
6F2100,11,2016-03-27 16:14:00,130320.0,4.21875,1632.1666666666667,1656.75,731.5,904.0,548382.0,96282.0,2337.1264367816093,588.0153256704981
6F2101,17,2016-03-27 17:05:00,61260.0,4.625,1630.5714285714287,1657.5,443.0,943.5,556400.0,119670.0,1377.2842105263157,647.978947368421
6F2102,11,2016-03-27 17:59:00,117780.0,3.0390625,1621.857142857143,1647.0,528.8571428571429,919.0,464979.0,136437.0,3444.9962546816478,1051.112359550562
6F2103,11,2016-03-27 19:03:00,138120.0,4.048076923076923,1607.3333333333333,1639.0,333.0,839.6999999999999,538481.0,113262.0,2075.925650557621,703.5687732342008
6F2104,11,2016-03-27 19:54:00,128460.0,3.642857142857143,1619.5882352941176,1644.0,2686.470588235294,9999.0,549416.0,116869.0,1779.6140350877192,637.2526315789473
6F2105,11,2016-03-27 20:46:00,129180.0,3.9038461538461537,1608.857142857143,1630.8,1663.857142857143,7267.799999999994,522194.0,116401.0,1742.9492753623188,669.6739130434783
6F2106,14,2016-03-27 21:38:00,128520.0,4.5,1611.0,1632.9,3657.3333333333335,9094.699999999999,453236.0,142504.0,2263.5567375886526,899.6418439716313
6F2107,17,2016-03-27 23:17:00,130380.0,3.607142857142857,1620.857142857143,1641.1,3003.8571428571427,9999.0,515371.0,119084.0,1962.1340579710145,692.3079710144928
6F2108,15,2016-03-27 23:27:00,128580.0,5.402777777777778,1626.0,1637.2,325.6666666666667,803.6999999999999,439037.0,97416.0,1997.2117647058824,652.7882352941176
6F2109,17,2016-03-28 00:35:00,136920.0,3.4916666666666667,1609.142857142857,1625.2,1599.142857142857,7298.699999999993,553603.0,114177.0,1768.0944055944055,586.048951048951
6F2110,11,2016-03-28 01:09:00,126060.0,4.322916666666667,1607.5,1627.5,1841.6666666666667,7724.25,470635.0,106299.0,1906.1460674157304,659.0262172284645
6F2111,17,2016-03-28 01:58:00,121920.0,5.513888888888889,1606.6666666666667,1630.1,309.0,772.8,446645.0,106968.0,1856.7394636015326,700.9501915708812
6F2112,11,2016-03-28 03:01:00,131580.0,4.0625,1622.3333333333333,1631.5,349.6666666666667,875.3999999999999,552330.0,156829.0,2074.3517915309444,799.6188925081433
6F2113,11,2016-03-28 03:59:00,133320.0,4.354166666666667,1602.3333333333333,1628.0,173.66666666666666,653.0,469555.0,105200.0,1795.890977443609,670.984962406015
6F2114,11,2016-03-28 04:49:00,132720.0,4.738636363636363,1604.8,1636.4,4197.2,9999.0,482872.0,108418.0,1845.962962962963,655.9148148148148
6F2115,11,2016-03-28 05:39:00,141180.0,5.2,1606.25,1631.1,241.5,731.0999999999997,474600.0,115010.0,2014.858208955224,742.973880597015
6F2116,11,2016-03-28 06:33:00,139380.0,4.818181818181818,1604.8333333333333,1648.0,1835.8333333333333,7719.0,502803.0,113366.0,1934.0688405797102,665.4782608695652
6F2117,15,2016-03-28 07:30:00,127260.0,4.1875,1640.6666666666667,1658.3,733.6666666666666,1159.1,421385.0,97561.0,1939.2788844621514,711.4661354581673
6F2118,11,2016-03-28 08:17:00,135120.0,3.9326923076923075,1622.5,1648.2,999.1,1202.6499999999999,578294.0,125029.0,2383.543554006969,696.4878048780488
6F2119,14,2016-03-28 09:30:00,124920.0,3.4285714285714284,1612.375,1648.95,844.625,1235.8999999999999,555841.0,140473.0,2379.7340425531916,802.2624113475177
6F2120,11,2016-03-28 10:04:00,124380.0,2.9765625,1618.1666666666667,1643.75,917.5,1331.5,506174.0,116291.0,2251.0526315789475,725.6766917293234
6F2121,17,2016-03-28 11:10:00,133320.0,3.441666666666667,1612.5,1636.35,551.5,1017.25,485923.0,111259.0,2446.608365019011,742.0190114068441
6F2122,17,2016-03-28 12:00:00,121980.0,2.5902777777777777,1617.6666666666667,1647.9,2695.2,9999.0,828304.0,201135.0,2432.982558139535,806.9418604651163
6F2123,11,2016-03-28 13:02:00,136380.0,2.352272727272727,1607.0,1636.7,493.0,907.9,508112.0,122996.0,2452.0289855072465,771.6884057971015
6F2124,11,2016-03-28 13:52:00,127920.0,4.104166666666667,1627.375,1644.65,2016.25,6970.099999999995,565578.0,122299.0,2346.9858657243817,699.0212014134275
6F2125,17,2016-03-28 14:47:00,134520.0,3.642857142857143,1625.8333333333333,1661.25,5389.166666666667,9999.0,563867.0,120558.0,2347.643109540636,688.148409893993
6F2126,11,2016-03-28 15:38:00,129180.0,3.5961538461538463,1643.2,1666.55,2714.9,9999.0,696010.0,182168.0,2442.6479750778817,856.0872274143302
6F2127,11,2016-03-28 16:37:00,126180.0,2.8455882352941178,1636.75,1667.3,3046.5,8675.399999999998,483826.0,124369.0,2584.375939849624,869.8157894736842
6F2128,11,2016-03-28 17:29:00,131580.0,3.4583333333333335,1629.4285714285713,1650.0,1790.5714285714287,7272.299999999994,477045.0,106635.0,2388.2490421455936,724.9693486590038
6F2129,11,2016-03-28 18:18:00,130320.0,3.625,1642.0,1688.35,3044.0,8683.199999999997,488549.0,112872.0,2436.881040892193,759.3234200743494
6F2130,12,2016-03-28 19:44:00,135660.0,3.3583333333333334,1620.6666666666667,1641.4,301.6666666666667,812.8999999999999,561262.0,160906.0,2618.94425087108,928.6864111498257
6F2131,11,2016-03-28 20:17:00,126120.0,4.409090909090909,1627.0,1636.9,3618.3333333333335,9084.699999999999,469568.0,102296.0,1411.7450980392157,668.3882352941176
6F2132,11,2016-03-28 21:05:00,125520.0,3.392857142857143,1635.25,1646.0,2746.5,8647.199999999997,575256.0,141055.0,2649.6254416961133,886.0424028268551
6F2133,11,2016-03-28 21:56:00,135780.0,3.923076923076923,1618.8,1644.2,2179.0,8178.399999999998,527925.0,98529.0,1574.7191011235955,608.3258426966293
6F2134,11,2016-03-28 22:46:00,127920.0,4.21875,1614.25,1650.0,2737.75,8641.949999999997,509855.0,84918.0,1612.9370078740158,549.2637795275591
6F2135,12,2016-03-28 23:33:00,125040.0,2.3625,1621.0,1648.75,217.25,738.6499999999996,526282.0,96385.0,1414.2286821705427,602.5348837209302
6F2136,15,2016-03-29 00:23:00,121380.0,2.7426470588235294,1630.0,1645.0,255.75,869.5499999999996,501786.0,91244.0,1892.4603174603174,601.8928571428571
6F2137,11,2016-03-29 01:08:00,114060.0,3.576923076923077,1630.6666666666667,1644.8,329.0,888.3,453876.0,83386.0,1414.98347107438,588.904958677686
6F2138,17,2016-03-29 02:08:00,126780.0,4.104166666666667,1621.25,1650.65,230.25,782.8499999999997,480203.0,89824.0,1678.116935483871,618.25
6F2139,17,2016-03-29 02:57:00,107520.0,2.9166666666666665,1626.7142857142858,1659.0,617.5714285714286,1273.8999999999999,666287.0,136549.0,2224.8691275167785,712.2315436241611
6F2140,13,2016-03-29 03:35:00,119580.0,4.420454545454546,1643.8,1666.8,179.8,719.1999999999998,456351.0,85373.0,1997.157894736842,607.9676113360324
6F2141,11,2016-03-29 04:21:00,58920.0,3.1339285714285716,1625.25,1654.5,3157.875,9999.0,926142.0,229053.0,2260.761111111111,822.0277777777778
6F2142,11,2016-03-29 05:25:00,115920.0,3.9479166666666665,1641.0,1650.55,2695.75,8616.749999999996,403949.0,71759.0,1587.4388185654009,578.9113924050633
6F2143,11,2016-03-29 06:09:00,111180.0,3.355769230769231,1635.4444444444443,1651.0,3699.1111111111113,9999.0,642511.0,100965.0,1123.8519855595669,479.45126353790613
6F2144,13,2016-03-29 07:01:00,114120.0,3.84375,1643.3333333333333,1650.7,6953.666666666667,9999.0,454841.0,89166.0,1426.2113821138212,660.2845528455284
6F2145,11,2016-03-29 08:19:00,135000.0,3.425,1614.7142857142858,1656.5,3953.8571428571427,9999.0,679767.0,136235.0,1308.9117647058824,604.0522875816994
6F2146,16,2016-03-29 09:15:00,129120.0,3.6785714285714284,1617.5714285714287,1656.7,1675.7142857142858,7256.099999999993,523763.0,116628.0,1542.3234200743495,705.368029739777
6F2147,15,2016-03-29 10:38:00,72720.0,2.5,1640.25,1655.6,2686.0,8610.899999999996,256185.0,69664.0,1558.9575471698113,726.872641509434
6F2148,13,2016-03-29 11:17:00,127380.0,4.386363636363637,1648.3333333333333,1658.8,4068.3333333333335,9109.9,494802.0,95322.0,1290.15234375,600.16796875
6F2149,11,2016-03-29 11:46:00,130980.0,4.104166666666667,1639.8,1658.4,2445.4,8220.8,625187.0,120484.0,1276.7937062937062,590.0944055944055
6F2150,11,2016-03-29 12:39:00,130320.0,4.6477272727272725,1628.6666666666667,1647.6,528.6666666666666,776.7,477691.0,103129.0,1414.6614785992217,662.182879377432
6F2151,11,2016-03-29 13:26:00,135060.0,4.333333333333333,1629.2857142857142,1649.0,300.7142857142857,975.2999999999998,618891.0,134783.0,1422.527027027027,666.6824324324324
6F2152,11,2016-03-29 14:20:00,130980.0,5.1375,1638.5,1645.4,1091.25,1278.05,506516.0,102869.0,1359.4296577946768,640.296577946768
6F2153,11,2016-03-29 15:08:00,126660.0,4.5,1610.5454545454545,1649.0,363.8181818181818,1322.0,462814.0,98712.0,1468.7411764705882,664.3137254901961
6F2154,11,2016-03-29 16:15:00,123180.0,4.465909090909091,1638.3333333333333,1645.8,650.6666666666666,1042.4,442397.0,92128.0,1405.581300813008,638.3130081300814
6F2155,11,2016-03-29 17:22:00,126720.0,4.239583333333333,1627.1666666666667,1638.0,283.3333333333333,902.0,534631.0,110861.0,1387.9520295202951,652.3284132841328
6F2156,11,2016-03-29 18:02:00,129180.0,5.0,1630.0,1644.7,497.5,1047.5,476335.0,102537.0,1514.716535433071,706.2362204724409
6F2157,11,2016-03-29 18:49:00,127320.0,4.09375,1632.0,1632.0,285.6666666666667,771.3,460487.0,99548.0,1500.5617529880478,709.3107569721116
6F2158,16,2016-03-29 20:11:00,132180.0,4.239583333333333,1617.5,1636.75,682.6666666666666,1077.0,525279.0,111021.0,1561.9402985074628,678.5223880597015
6F2159,11,2016-03-29 20:26:00,130440.0,3.8076923076923075,1621.25,1636.85,781.125,1192.95,600368.0,129159.0,2226.3148788927338,687.5294117647059
6F2160,15,2016-03-29 21:19:00,126660.0,3.8461538461538463,1647.0,1649.7,5479.5,9547.05,612141.0,183754.0,2794.953488372093,988.2425249169435
6F2161,11,2016-03-29 22:17:00,133440.0,4.302083333333333,1630.8,1643.2,2346.2,8183.199999999999,480032.0,109852.0,2359.1340996168583,728.1494252873563
6F2162,11,2016-03-29 23:05:00,125040.0,4.052083333333333,1623.7142857142858,1639.4,896.0,1233.9999999999998,552923.0,118569.0,2244.9384057971015,690.3442028985507
6F2163,11,2016-03-30 00:11:00,130440.0,4.704545454545454,1623.8,1639.6,615.2,1220.0,473677.0,106090.0,2403.58203125,751.453125
6F2164,11,2016-03-30 01:00:00,129780.0,3.642857142857143,1626.3333333333333,1649.75,722.5,1202.25,545211.0,132207.0,2361.5,759.4612676056338
6F2165,17,2016-03-30 01:52:00,127980.0,4.681818181818182,1626.857142857143,1639.4,994.2857142857143,1153.3,671787.0,134536.0,1305.3389830508474,620.4271186440678
6F2166,11,2016-03-30 02:46:00,127380.0,3.7211538461538463,1629.0,1639.5,1101.1666666666667,1215.25,534121.0,119784.0,2280.509090909091,716.8763636363636
6F2167,11,2016-03-30 03:36:00,122520.0,3.308333333333333,1605.3333333333333,1632.2,1555.3333333333333,6383.399999999997,602861.0,133907.0,2060.9261744966443,704.003355704698
6F2168,14,2016-03-30 04:49:00,133320.0,3.8846153846153846,1618.5,1635.9,845.625,1112.65,669782.0,154812.0,2266.525806451613,734.825806451613
6F2169,11,2016-03-30 05:31:00,125640.0,3.9711538461538463,1600.0,1617.3,520.5,790.75,527903.0,117833.0,1995.3962962962962,685.1111111111111
6F2170,11,2016-03-30 06:22:00,123780.0,3.8365384615384617,1606.7142857142858,1631.9,1980.142857142857,7281.599999999993,523721.0,120795.0,1985.5839416058395,705.521897810219
6F2171,11,2016-03-30 07:20:00,120060.0,4.675,1615.125,1630.1,1780.5,6848.649999999995,541618.0,119647.0,2062.8136200716845,700.168458781362
6F2172,11,2016-03-30 08:13:00,114600.0,3.3125,1611.7,1641.85,1633.6,6071.849999999991,699563.0,187591.0,2185.911042944785,865.0521472392638
6F2173,11,2016-03-30 09:13:00,122040.0,3.7115384615384617,1599.7142857142858,1627.95,1111.0714285714287,4148.999999999996,576797.0,128378.0,1555.5868055555557,661.5243055555555
6F2174,11,2016-03-30 10:13:00,124980.0,4.083333333333333,1605.75,1627.3,733.5,1000.1,565361.0,120055.0,1522.4740484429067,620.9307958477509
6F2175,11,2016-03-30 11:06:00,128520.0,4.135416666666667,1606.142857142857,1631.1,3327.285714285714,9999.0,522253.0,118730.0,1780.6906474820144,660.6079136690647
6F2176,11,2016-03-30 11:57:00,128580.0,3.4107142857142856,1613.090909090909,1643.5,2535.090909090909,9999.0,756859.0,179225.0,1921.7911764705882,710.4882352941177
6F2177,11,2016-03-30 13:02:00,122640.0,5.416666666666667,1612.5714285714287,1634.5,726.0,985.8,500150.0,110330.0,1735.4501845018451,631.210332103321
6F2178,17,2016-03-30 14:11:00,126720.0,4.318181818181818,1616.0,1640.75,2482.0,7783.5,696489.0,135549.0,1640.4051446945339,554.5980707395498
6F2179,15,2016-03-30 15:10:00,138840.0,3.607142857142857,1602.5,1631.25,835.0,1051.25,649166.0,136185.0,1834.4610389610389,605.5519480519481
6F2180,11,2016-03-30 15:49:00,126120.0,4.125,1617.875,1636.9,3200.0,9999.0,719368.0,155528.0,1648.0642201834862,614.5107033639143
6F2182,11,2016-03-30 17:56:00,132240.0,3.6875,1604.2222222222222,1630.0,1808.2222222222222,6434.999999999996,697305.0,149887.0,1615.8259493670887,607.0094936708861
6F2183,15,2016-03-30 18:54:00,129120.0,3.642857142857143,1618.75,1632.9,243.0,823.3999999999996,632125.0,161057.0,1962.7275641025642,783.7692307692307
6F2184,11,2016-03-30 20:09:00,121980.0,2.7941176470588234,1646.3333333333333,1657.6,3632.6666666666665,9086.599999999999,752991.0,214839.0,2435.7127071823206,864.4171270718232
6F2185,11,2016-03-30 21:24:00,127920.0,4.454545454545454,1642.0,1653.7,439.5,835.05,458467.0,95636.0,1591.855421686747,665.2570281124498
6F2186,11,2016-03-30 22:11:00,134520.0,3.9134615384615383,1638.0,1641.6,437.0,830.3,502899.0,108747.0,1459.175572519084,673.7748091603054
6F2187,17,2016-03-30 23:00:00,125700.0,3.7211538461538463,1653.0,1653.0,742.0,742.0,482331.0,107681.0,1547.81640625,724.2109375
6F2188,11,2016-03-31 00:07:00,132780.0,4.636363636363637,1623.3333333333333,1641.7,299.0,807.3,472295.0,101086.0,1495.6666666666667,687.1388888888889
6F2189,17,2016-03-31 01:22:00,129720.0,3.875,1625.25,1650.85,958.0,1001.0,589613.0,123967.0,1578.0143884892086,676.658273381295
6F2190,11,2016-03-31 01:30:00,129180.0,4.6022727272727275,1631.0,1643.4,288.0,777.5999999999999,461643.0,102885.0,1548.8650793650793,715.4087301587301
6F2191,15,2016-03-31 02:44:00,138120.0,3.9711538461538463,1628.25,1640.5,206.0,700.3999999999997,584407.0,115157.0,1350.3492647058824,629.4301470588235
6F2192,11,2016-03-31 03:14:00,133380.0,4.9625,1634.0,1634.9,371.0,704.9,516469.0,118163.0,1642.5539033457248,770.9888475836432
6F2193,11,2016-03-31 04:03:00,111780.0,3.4711538461538463,1634.6666666666667,1642.0,224.66666666666666,606.5999999999999,480706.0,139998.0,1889.2763636363636,885.6290909090909
6F2194,11,2016-03-31 04:55:00,115320.0,3.78125,1638.0,1643.4,482.5,916.75,374103.0,86743.0,1562.7260869565218,735.5043478260869
6F2195,11,2016-03-31 06:00:00,129780.0,5.0625,1623.6666666666667,1634.5,3562.0,9067.8,480293.0,107012.0,1526.10546875,705.88671875
6F2197,16,2016-03-31 07:21:00,115980.0,4.318181818181818,1629.3333333333333,1649.9,3624.3333333333335,9086.5,385099.0,79718.0,1350.7004405286343,625.7973568281939
6F2198,11,2016-03-31 08:03:00,128400.0,2.7171052631578947,1632.8333333333333,1657.5,159.0,715.5,553809.0,95650.0,1744.025925925926,553.837037037037
6F2199,15,2016-03-31 08:55:00,130920.0,4.0,1627.3333333333333,1651.5,328.3333333333333,886.4999999999999,614257.0,108091.0,1788.9964028776978,586.6258992805756
6F2200,11,2016-03-31 09:51:00,122580.0,4.511363636363637,1611.6666666666667,1630.5,336.6666666666667,908.9999999999999,479201.0,81629.0,1633.6260162601627,540.329268292683
6F2202,11,2016-03-31 11:31:00,122520.0,3.6634615384615383,1651.6666666666667,1655.9,743.0,1203.7,495816.0,84030.0,1775.804,564.896
6F2203,11,2016-03-31 12:30:00,137640.0,3.076388888888889,1626.1666666666667,1657.0,800.0833333333334,1269.7999999999997,694941.0,103345.0,1509.2891156462586,453.6496598639456
6F2204,11,2016-03-31 13:24:00,128640.0,4.21875,1626.142857142857,1671.5,3497.1428571428573,9999.0,505335.0,86990.0,1560.852140077821,541.124513618677
6F2206,11,2016-03-31 15:02:00,119820.0,4.340909090909091,1653.5555555555557,1698.0,137.33333333333334,728.7999999999995,515944.0,88474.0,1678.5369649805448,543.5408560311284
6F2207,11,2016-03-31 15:50:00,118920.0,4.0625,1636.8,1679.2,210.2,836.7999999999998,543094.0,115313.0,2083.6376811594205,753.1195652173913
6F2208,11,2016-03-31 16:42:00,123780.0,5.025,1617.6,1647.0,182.8,729.9999999999998,480916.0,81268.0,1652.842105263158,558.1417004048583
6F2209,17,2016-03-31 17:30:00,115440.0,4.238636363636363,1645.0,1654.9,3657.6666666666665,9096.5,530711.0,121670.0,1905.2463235294117,842.9963235294117
6F2210,12,2016-03-31 18:35:00,127800.0,3.6875,1625.1666666666667,1648.5,1825.1666666666667,7737.25,582133.0,91272.0,1762.8773234200744,504.79553903345726
